2020-09-07 17:38:24,194 [AUDIT] Token created by 'anonymous': tokenId='2d59aef9-374b-46d9-b107-a08c09ba530c', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 22:43:09,806 [AUDIT] Token created by 'jffe@000': tokenId='a7bb63ac-a1f9-4395-afbc-279ea813fff7', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600037589806, refreshable=false
2020-09-13 22:43:09,851 [AUDIT] Token created by 'jffe@000': tokenId='729c13e5-2130-4aa2-83b1-3c431956f4a8', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600037589851, refreshable=false
2020-09-13 22:43:09,856 [AUDIT] Token created by 'jffe@000': tokenId='3359e690-d084-4ee7-bd0e-ade70546be13', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600037589856, refreshable=false
2020-09-13 22:48:24,012 [AUDIT] Token created by 'jffe@000': tokenId='a78fd8c7-0653-4f05-a05f-6e997569dd5a', issuer='jffe@000', subject='jffe@000', expiry=1600037904012, refreshable=false
2020-09-13 22:48:24,013 [AUDIT] Token created by 'jffe@000': tokenId='8a162b13-9fe5-4611-b75c-0e813ccb8c73', issuer='jffe@000', subject='jffe@000', expiry=1600037904013, refreshable=false
2020-09-13 22:48:24,013 [AUDIT] Token created by 'jffe@000': tokenId='5975bdde-f059-4aa7-b41b-9910f1a95dc7', issuer='jffe@000', subject='jffe@000', expiry=1600037904013, refreshable=false
2020-09-13 22:48:24,013 [AUDIT] Token created by 'jffe@000': tokenId='b21348bd-ee27-45fd-8edc-ae31b43b2030', issuer='jffe@000', subject='jffe@000', expiry=1600037904013, refreshable=false
2020-09-13 22:56:45,115 [AUDIT] Token created by 'anonymous': tokenId='f0267625-63c2-443a-9217-a49a5df7ab9b', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 22:56:45,178 [AUDIT] Token revoked by 'anonymous': tokenId='094e9aef-1702-41a7-b580-1b29acc7943a', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 22:56:46,645 [AUDIT] Token created by 'anonymous': tokenId='e9af5d3c-7045-4c31-9d98-da197778626c', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600037926611, refreshable=false
2020-09-13 22:56:46,796 [AUDIT] Token created by 'anonymous': tokenId='e4515945-a358-4877-897a-4562131aa76c', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600037926767, refreshable=false
2020-09-13 22:56:47,043 [AUDIT] Token created by 'anonymous': tokenId='4f92a3d5-1714-448f-9ef0-5e6a0a95695f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600037927009, refreshable=false
2020-09-13 22:56:47,471 [AUDIT] Token created by 'anonymous': tokenId='6279ac28-707e-4e15-b5a3-195c916dd884', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600037927454, refreshable=false
2020-09-13 22:56:47,885 [AUDIT] Token created by 'anonymous': tokenId='b83afb75-b810-4db9-9fd6-e3a056f642a1', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 22:56:47,906 [AUDIT] Token revoked by 'anonymous': tokenId='dfbf80ef-151f-49a2-8398-14c5667e5887', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 22:56:48,286 [AUDIT] Token created by 'anonymous': tokenId='982e005f-37af-46bf-b689-f3dbc1abf2f3', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600037928280, refreshable=false
2020-09-13 22:56:48,586 [AUDIT] Token created by 'anonymous': tokenId='e5bae9d8-70c2-4624-8c70-f8c24727fed9', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 22:56:48,591 [AUDIT] Token revoked by 'anonymous': tokenId='4eb19089-861e-4378-98da-c88ff1caec1d', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 22:56:50,478 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='6592c7df-60d6-4da9-b7d5-33066f4956ba', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546117810476, refreshable=false
2020-09-13 22:56:55,036 [AUDIT] Token created by 'anonymous': tokenId='23076f49-ee55-4d2c-8431-8b95f4e6f9c7', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 22:56:55,042 [AUDIT] Token revoked by 'anonymous': tokenId='9351838d-454f-442a-9ad8-fedea80cda47', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 22:56:55,081 [AUDIT] Token created by 'jffe@000': tokenId='26402cac-b831-460e-b9ce-e23203255f64', issuer='jffe@000', subject='jffe@000', expiry=1600038415081, refreshable=false
2020-09-13 23:02:19,958 [AUDIT] Token created by 'anonymous': tokenId='749de1d9-5440-4f71-86ea-fc911893ffd4', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:02:22,019 [AUDIT] Token created by 'anonymous': tokenId='dd882694-d9cf-48d1-bb19-ef1fb7ddd3f3', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038262009, refreshable=false
2020-09-13 23:02:22,150 [AUDIT] Token created by 'anonymous': tokenId='397650e9-29dd-4a49-ab11-c61208f643b4', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038262143, refreshable=false
2020-09-13 23:02:22,368 [AUDIT] Token created by 'anonymous': tokenId='4541b0d3-f6db-4679-b534-21f4ddae698f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038262363, refreshable=false
2020-09-13 23:02:23,031 [AUDIT] Token created by 'anonymous': tokenId='afd98afe-c000-4163-9334-e0e157180f1d', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:02:23,385 [AUDIT] Token created by 'anonymous': tokenId='0eb3b224-cf6c-41fe-ace5-6e31d92b0c95', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:02:28,458 [AUDIT] Token created by 'anonymous': tokenId='54ab17fb-c40a-4ce8-bb2e-1ecdc355d2d0', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:02:28,509 [AUDIT] Token created by 'jffe@000': tokenId='4a4045c7-f98c-4a6f-94a5-8a5f24324302', issuer='jffe@000', subject='jffe@000', expiry=1600038748509, refreshable=false
2020-09-13 23:04:24,226 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='f85dd331-b04c-4078-9258-6d63b0992309', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546118264220, refreshable=false
2020-09-13 23:12:18,044 [AUDIT] Token created by 'anonymous': tokenId='ee5fafd2-c90b-432a-b4fa-43216bae6a7d', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:12:18,103 [AUDIT] Token revoked by 'anonymous': tokenId='749de1d9-5440-4f71-86ea-fc911893ffd4', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:12:19,141 [AUDIT] Token created by 'anonymous': tokenId='d8d81f8c-e999-4445-9fdb-789638bca181', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038859138, refreshable=false
2020-09-13 23:12:19,269 [AUDIT] Token created by 'anonymous': tokenId='48482a43-c3e9-4330-80a6-0998b70a2935', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038859265, refreshable=false
2020-09-13 23:12:19,489 [AUDIT] Token created by 'anonymous': tokenId='7af9c8f1-4f9e-478b-b087-c1260d0819b6', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038859483, refreshable=false
2020-09-13 23:12:19,925 [AUDIT] Token created by 'anonymous': tokenId='9d031dd1-e2fd-4a84-943c-58f58308a826', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038859923, refreshable=false
2020-09-13 23:12:20,718 [AUDIT] Token created by 'anonymous': tokenId='6bd89f2b-2b58-4850-87c7-795f583560a5', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:12:20,732 [AUDIT] Token revoked by 'anonymous': tokenId='afd98afe-c000-4163-9334-e0e157180f1d', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:12:20,736 [AUDIT] Token created by 'anonymous': tokenId='7789ae31-3953-4f2b-a799-e0d49582ba5a', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600038860733, refreshable=false
2020-09-13 23:12:20,833 [AUDIT] Token created by 'anonymous': tokenId='cefb1990-27a9-44f2-8dac-3e1a1c8449f0', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:12:20,840 [AUDIT] Token revoked by 'anonymous': tokenId='0eb3b224-cf6c-41fe-ace5-6e31d92b0c95', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:12:22,028 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='d6765912-9c79-4b3c-8eb4-6cc0340066ac', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546118742021, refreshable=false
2020-09-13 23:12:26,094 [AUDIT] Token created by 'anonymous': tokenId='438756f7-3943-4757-ac04-79b5637fbb5d', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:12:26,099 [AUDIT] Token revoked by 'anonymous': tokenId='54ab17fb-c40a-4ce8-bb2e-1ecdc355d2d0', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:12:26,132 [AUDIT] Token created by 'jffe@000': tokenId='59a82de2-95d2-4fc0-a955-32d2aafa7d1e', issuer='jffe@000', subject='jffe@000', expiry=1600039346132, refreshable=false
2020-09-13 23:22:28,581 [AUDIT] Token created by 'jffe@000': tokenId='66893009-4ef8-4e2e-833f-3cf67afbf475', issuer='jffe@000', subject='jffe@000', expiry=1600039948581, refreshable=false
2020-09-13 23:22:28,585 [AUDIT] Token created by 'jffe@000': tokenId='9b8505aa-5c3e-4a0f-8faa-4571d04b7868', issuer='jffe@000', subject='jffe@000', expiry=1600039948585, refreshable=false
2020-09-13 23:22:28,585 [AUDIT] Token created by 'jffe@000': tokenId='f0a3bf29-4e39-4cfc-ab13-0f9bb9cb792f', issuer='jffe@000', subject='jffe@000', expiry=1600039948585, refreshable=false
2020-09-13 23:22:28,585 [AUDIT] Token created by 'jffe@000': tokenId='7be7a05e-c893-4975-af84-25b3531d7d6c', issuer='jffe@000', subject='jffe@000', expiry=1600039948585, refreshable=false
2020-09-13 23:32:28,732 [AUDIT] Token created by 'jffe@000': tokenId='43508314-e2f7-4b40-8489-9a33c2d63a0f', issuer='jffe@000', subject='jffe@000', expiry=1600040548731, refreshable=false
2020-09-13 23:32:28,741 [AUDIT] Token created by 'jffe@000': tokenId='d60dd2ec-e657-4354-b0ed-63631279eece', issuer='jffe@000', subject='jffe@000', expiry=1600040548741, refreshable=false
2020-09-13 23:32:28,744 [AUDIT] Token created by 'jffe@000': tokenId='316c7cb6-39c1-4cb6-a1b7-5c98bf5ef092', issuer='jffe@000', subject='jffe@000', expiry=1600040548744, refreshable=false
2020-09-13 23:32:28,747 [AUDIT] Token created by 'jffe@000': tokenId='5367fc0d-6110-444c-8fcd-3eb1f68fd6e3', issuer='jffe@000', subject='jffe@000', expiry=1600040548746, refreshable=false
2020-09-13 23:36:52,846 [AUDIT] Token created by 'anonymous': tokenId='1d91260d-fb80-4f8b-80bd-57dd0ce4a725', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:36:54,191 [AUDIT] Token created by 'anonymous': tokenId='1934eb8c-3ad4-47bf-86ee-b4feaff9d1ab', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040334188, refreshable=false
2020-09-13 23:36:54,321 [AUDIT] Token created by 'anonymous': tokenId='9a1934b6-c456-4fd8-97aa-a050dd386470', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040334317, refreshable=false
2020-09-13 23:36:54,542 [AUDIT] Token created by 'anonymous': tokenId='1c289063-c79d-4867-81c0-cd08406dc8bf', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040334535, refreshable=false
2020-09-13 23:36:55,004 [AUDIT] Token created by 'anonymous': tokenId='d3b439d4-65c4-4b64-8b04-a3fbeb7b7ddd', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040334990, refreshable=false
2020-09-13 23:36:55,823 [AUDIT] Token created by 'anonymous': tokenId='9e396f24-4661-422f-a430-f5c2635709e4', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040335815, refreshable=false
2020-09-13 23:36:56,143 [AUDIT] Token created by 'anonymous': tokenId='35b3f7cf-158f-457a-a40f-3cb3bfba0dcb', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:36:56,277 [AUDIT] Token created by 'anonymous': tokenId='37f572cd-f215-4be9-9190-6149d3df9ad8', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:37:01,328 [AUDIT] Token created by 'anonymous': tokenId='15dca9ef-a75a-411e-8d25-f5733db7e1b2', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:37:01,375 [AUDIT] Token created by 'jffe@000': tokenId='54fc2f30-325f-4ecf-90b4-6b8198eced09', issuer='jffe@000', subject='jffe@000', expiry=1600040821375, refreshable=false
2020-09-13 23:41:15,491 [AUDIT] Token created by 'anonymous': tokenId='2cd35ce5-7143-4a48-9da3-cafa595335fe', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:41:15,566 [AUDIT] Token revoked by 'anonymous': tokenId='1d91260d-fb80-4f8b-80bd-57dd0ce4a725', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 23:41:16,961 [AUDIT] Token created by 'anonymous': tokenId='c6898ffc-bd73-4b47-b9ef-576bc0bc9d9a', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040596955, refreshable=false
2020-09-13 23:41:17,089 [AUDIT] Token created by 'anonymous': tokenId='6cca18a4-5090-4c75-bc25-8e3f6153f5c4', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040597087, refreshable=false
2020-09-13 23:41:17,306 [AUDIT] Token created by 'anonymous': tokenId='27c784db-51ec-477e-95ac-3f5a0c3c9650', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040597301, refreshable=false
2020-09-13 23:41:17,740 [AUDIT] Token created by 'anonymous': tokenId='9b085de5-e416-4b96-9b80-bdf44991d060', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040597734, refreshable=false
2020-09-13 23:41:18,139 [AUDIT] Token created by 'anonymous': tokenId='b786eb29-ceee-4a87-8752-e973bedbab29', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:41:18,147 [AUDIT] Token revoked by 'anonymous': tokenId='37f572cd-f215-4be9-9190-6149d3df9ad8', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-13 23:41:18,303 [AUDIT] Token created by 'anonymous': tokenId='50dcd20b-83fa-4f9e-be1f-9b51a6b92625', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:41:18,312 [AUDIT] Token revoked by 'anonymous': tokenId='35b3f7cf-158f-457a-a40f-3cb3bfba0dcb', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-13 23:41:18,549 [AUDIT] Token created by 'anonymous': tokenId='d5a80d86-d5af-4068-aed4-6c7845213cc8', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600040598548, refreshable=false
2020-09-13 23:41:19,344 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='a68f2c16-904f-4947-87e0-232eed9c3bd2', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546120479342, refreshable=false
2020-09-13 23:41:23,669 [AUDIT] Token created by 'anonymous': tokenId='eea7153b-2849-42b8-92da-329a0a7a33e2', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:41:23,675 [AUDIT] Token revoked by 'anonymous': tokenId='15dca9ef-a75a-411e-8d25-f5733db7e1b2', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-13 23:41:23,722 [AUDIT] Token created by 'jffe@000': tokenId='15c81d52-0504-4343-b850-65612e626097', issuer='jffe@000', subject='jffe@000', expiry=1600041083722, refreshable=false
2020-09-13 23:51:26,100 [AUDIT] Token created by 'jffe@000': tokenId='5aa1ad1e-4e4d-400f-82fa-77620c5a8f06', issuer='jffe@000', subject='jffe@000', expiry=1600041686099, refreshable=false
2020-09-13 23:51:26,106 [AUDIT] Token created by 'jffe@000': tokenId='eddb0246-dfa3-4349-85aa-ae62eeca800a', issuer='jffe@000', subject='jffe@000', expiry=1600041686106, refreshable=false
2020-09-13 23:51:26,106 [AUDIT] Token created by 'jffe@000': tokenId='579f7b0b-30c1-4339-a64e-eac25f5f0d74', issuer='jffe@000', subject='jffe@000', expiry=1600041686106, refreshable=false
2020-09-13 23:51:26,106 [AUDIT] Token created by 'jffe@000': tokenId='49dc756b-9f2b-4960-af85-05d8a1917cdf', issuer='jffe@000', subject='jffe@000', expiry=1600041686106, refreshable=false
2020-09-13 23:55:15,590 [AUDIT] Token created by 'jffe@000': tokenId='3b87b174-ff0a-4a11-9935-18e40adb8081', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600041915580, refreshable=false
2020-09-13 23:55:15,698 [AUDIT] Token created by 'jffe@000': tokenId='dd610438-41f0-4f79-8a6f-0a86731bdfe8', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600041915698, refreshable=false
2020-09-13 23:55:15,699 [AUDIT] Token created by 'jffe@000': tokenId='3d0257e5-4196-4bec-bf7a-9872fa89ba18', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600041915699, refreshable=false
2020-09-13 23:55:15,700 [AUDIT] Token created by 'jffe@000': tokenId='b6a92e10-27e8-46f9-a130-85293b1197c9', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600041915700, refreshable=false
2020-09-14 00:01:26,137 [AUDIT] Token created by 'jffe@000': tokenId='c5bf70cf-277a-4167-ba7b-73fdc0391844', issuer='jffe@000', subject='jffe@000', expiry=1600042286137, refreshable=false
2020-09-14 00:01:26,144 [AUDIT] Token created by 'jffe@000': tokenId='80dbe548-8f7d-4749-a88a-36e3efff5eee', issuer='jffe@000', subject='jffe@000', expiry=1600042286144, refreshable=false
2020-09-14 00:01:26,145 [AUDIT] Token created by 'jffe@000': tokenId='0a498b74-9173-463a-8827-f5ea32db311a', issuer='jffe@000', subject='jffe@000', expiry=1600042286144, refreshable=false
2020-09-14 00:01:26,146 [AUDIT] Token created by 'jffe@000': tokenId='4a076b47-f3b0-498c-8aff-6a0237650ba7', issuer='jffe@000', subject='jffe@000', expiry=1600042286146, refreshable=false
2020-09-14 00:11:26,195 [AUDIT] Token created by 'jffe@000': tokenId='2897dd48-e085-4388-9fff-07fc48ffb51e', issuer='jffe@000', subject='jffe@000', expiry=1600042886194, refreshable=false
2020-09-14 00:11:26,197 [AUDIT] Token created by 'jffe@000': tokenId='f63f9b36-d2dc-422b-b687-ed064307ce21', issuer='jffe@000', subject='jffe@000', expiry=1600042886197, refreshable=false
2020-09-14 00:11:26,213 [AUDIT] Token created by 'jffe@000': tokenId='ad5cd370-33c7-4616-b79a-511bb2f2d047', issuer='jffe@000', subject='jffe@000', expiry=1600042886213, refreshable=false
2020-09-14 00:11:26,213 [AUDIT] Token created by 'jffe@000': tokenId='2aa4938c-a6b8-43da-b0fe-8c42097d9fbe', issuer='jffe@000', subject='jffe@000', expiry=1600042886213, refreshable=false
2020-09-14 00:21:26,298 [AUDIT] Token created by 'jffe@000': tokenId='ba3de431-2405-40f8-a3d3-787a1e04a4f4', issuer='jffe@000', subject='jffe@000', expiry=1600043486298, refreshable=false
2020-09-14 00:21:26,301 [AUDIT] Token created by 'jffe@000': tokenId='095d6a87-79e0-4afc-9c79-99d1704db77b', issuer='jffe@000', subject='jffe@000', expiry=1600043486301, refreshable=false
2020-09-14 00:21:26,301 [AUDIT] Token created by 'jffe@000': tokenId='114b53ca-e9c7-495e-8667-75b7af686585', issuer='jffe@000', subject='jffe@000', expiry=1600043486301, refreshable=false
